Time,Lot,pH,Temp,Current,Voltage,DTime,QC
34:30.6,3,2.64,26.45,4.14,3.21,2021-10-18,1
34:35.6,3,2.69,25.23,4.17,3.98,2021-10-18,1
34:40.6,3,1.93,24.64,3.87,4.33,2021-10-18,1
34:45.6,3,2.97,26.99,4.06,3.9,2021-10-18,1
34:50.6,3,1.65,24.71,3.05,4.61,2021-10-18,1
34:55.6,3,2.99,25.59,3.66,3.3,2021-10-18,1
35:00.6,3,1.95,27.44,3.45,4.7,2021-10-18,1
35:05.6,3,2.43,22.04,4.31,3.16,2021-10-18,1
35:10.6,3,2.03,27.17,3.59,3.42,2021-10-18,1
35:15.6,3,2.82,21.81,3.68,4.07,2021-10-18,1
35:20.6,3,2.11,24.23,3.01,3.87,2021-10-18,1
35:25.7,3,2.51,23.33,4.16,3.66,2021-10-18,1
35:30.7,3,2.65,21.45,4.48,4.76,2021-10-18,1
35:35.7,3,2.54,23.7,3.55,4.43,2021-10-18,1
35:40.7,3,1.84,22.63,3.2,3.55,2021-10-18,1
35:45.7,3,2.82,23.36,3.42,4.37,2021-10-18,1
35:50.7,3,2.74,26.36,3.86,4.33,2021-10-18,1
35:55.7,3,1.94,23.79,3.93,3.87,2021-10-18,1
36:00.7,3,1.9,24.7,3.89,4,2021-10-18,1
36:05.7,3,1.93,27.59,3.42,3.88,2021-10-18,1
36:10.7,3,2.8,24.78,3.78,4.14,2021-10-18,1
36:15.7,3,2.42,24.18,3.61,3.92,2021-10-18,1
36:20.7,3,2.6,27.13,3.56,4.22,2021-10-18,1
36:25.7,3,2.69,27.4,3.27,3.95,2021-10-18,1
36:30.7,3,1.79,22.99,4,4.04,2021-10-18,1
36:35.7,3,2.15,26.19,4.18,4.11,2021-10-18,1
36:40.7,3,1.97,23.5,3.73,4.99,2021-10-18,1
36:45.7,3,2.81,25.03,3.74,3.91,2021-10-18,1
36:50.7,3,1.57,24.16,3.05,3.43,2021-10-18,1
36:55.7,3,2.73,25.66,4.45,3.74,2021-10-18,1
37:00.7,3,2.72,23.08,3.99,4.99,2021-10-18,1
37:05.7,3,2.85,23.82,3.56,3.7,2021-10-18,1
37:10.7,3,2.34,26.69,3.71,3.06,2021-10-18,1
37:15.7,3,2.53,25.94,3.73,4.78,2021-10-18,1
37:20.7,3,1.62,23.37,3.22,3.73,2021-10-18,1
37:25.7,3,2.08,21.03,3.56,3.11,2021-10-18,1
37:30.7,3,2.81,26.33,3.96,3.85,2021-10-18,1
37:35.8,3,2.11,25.28,4.11,3.86,2021-10-18,1
37:40.8,3,2.61,27.06,3.74,3.58,2021-10-18,1
37:45.8,3,2.27,25.84,3.51,3.56,2021-10-18,1
37:50.8,3,2.43,26.95,3.06,4.51,2021-10-18,1
37:55.8,3,1.75,25.75,3.22,3.52,2021-10-18,1
38:00.8,3,1.57,24.95,3.2,3.04,2021-10-18,1
38:05.8,3,2.84,26.09,3.21,4.56,2021-10-18,1
38:10.8,3,2.61,25.18,3.39,3.05,2021-10-18,1
38:15.8,3,2.59,25.22,3.73,3.97,2021-10-18,1
38:20.8,3,2.5,26.37,4.27,3.28,2021-10-18,1
38:25.8,3,2.37,27.46,3.36,4.09,2021-10-18,1
38:30.8,3,2.18,21.21,3.25,4.43,2021-10-18,1
38:35.8,3,1.7,21.29,3.75,3.79,2021-10-18,1
38:40.8,3,2.88,24.13,3.82,3.37,2021-10-18,1
38:45.8,3,2.32,25.58,3.26,4.39,2021-10-18,1
38:50.8,3,2.5,24.34,4.32,4.08,2021-10-18,1
38:55.8,3,2.74,21.6,3.65,4.34,2021-10-18,1
39:00.8,3,1.56,23.16,3.44,4.47,2021-10-18,1
39:05.8,3,2.97,26.88,3.23,3.69,2021-10-18,1
39:10.8,3,2.61,27.81,3.79,3.11,2021-10-18,1
39:15.8,3,1.81,23.56,3.18,4.38,2021-10-18,1
39:20.9,3,1.88,26.92,4.24,3.12,2021-10-18,1
39:25.9,3,2.16,23.13,4.03,4.35,2021-10-18,1
39:30.9,3,2.02,22.12,4.38,4.83,2021-10-18,1
39:35.9,3,1.91,23.17,3.73,3.17,2021-10-18,1
39:40.9,3,2.74,24.97,4.46,3.91,2021-10-18,1
39:45.9,3,2.09,27.7,3.23,3.81,2021-10-18,1
40:11.0,4,2.66,21.89,3.86,3.21,2021-10-18,1
40:16.0,4,2.61,25.18,3.76,4.14,2021-10-18,1
40:21.1,4,2.22,23.35,4.37,4.41,2021-10-18,1
40:26.1,4,1.8,21.83,3.38,3.32,2021-10-18,1
40:31.1,4,2.46,22.37,4.27,3.8,2021-10-18,1
40:36.1,4,1.69,25.99,3.53,3.91,2021-10-18,1
40:41.1,4,1.99,24.75,3.23,4.15,2021-10-18,1
40:46.1,4,2.96,23.54,3.29,3.7,2021-10-18,1
40:51.1,4,1.57,22.89,3.44,3.8,2021-10-18,1
40:56.1,4,2.06,24.27,3.55,4.3,2021-10-18,1
41:01.1,4,2.19,25.34,3.43,4.9,2021-10-18,1
41:06.1,4,1.67,21.68,3.42,3.17,2021-10-18,1
41:11.1,4,1.68,24.74,3.97,4.51,2021-10-18,1
41:16.1,4,1.56,26.99,4.02,4.55,2021-10-18,1
41:21.1,4,2.91,24.45,3.77,4.57,2021-10-18,1
41:26.1,4,1.94,26.55,3.75,3.46,2021-10-18,1
41:31.1,4,1.61,24.41,3.08,3.01,2021-10-18,1
41:36.1,4,2.5,23.66,3.88,4.91,2021-10-18,1
41:41.1,4,2.48,21.79,3.48,4.71,2021-10-18,1
41:46.1,4,2.61,25.54,4.39,3.67,2021-10-18,1
41:51.1,4,2.78,26.95,4.02,4.11,2021-10-18,1
41:56.1,4,2.39,23.01,3.76,4.53,2021-10-18,1
42:01.1,4,3.53,23.6,4.32,4.02,2021-10-18,1
42:06.1,4,1.98,26.65,3.54,4.45,2021-10-18,1
42:11.1,4,2.79,25.39,4.13,4.32,2021-10-18,1
42:16.1,4,1.87,23.87,3.54,3.5,2021-10-18,1
42:21.1,4,3.53,23.6,4.32,4.02,2021-10-18,1
42:26.1,4,2.48,27.53,3.63,3.32,2021-10-18,1
42:31.1,4,2.77,27.43,3.05,4.55,2021-10-18,1
42:36.2,4,1.63,27.82,3.51,3.14,2021-10-18,1
42:41.2,4,1.81,21.23,3.63,3.23,2021-10-18,1
42:46.2,4,2.81,27,4.34,4.28,2021-10-18,1
42:51.2,4,2.48,22.91,4.07,3.13,2021-10-18,1
42:56.2,4,1.63,24.92,3.07,4.82,2021-10-18,1
43:01.2,4,2.34,23.48,3.53,3.88,2021-10-18,1
43:06.2,4,2.87,25.14,3.84,4.98,2021-10-18,1
43:11.2,4,1.91,23,4.45,3.55,2021-10-18,1
43:16.2,4,2.06,22.97,4.04,4.34,2021-10-18,1
43:21.2,4,2.87,26.44,3.85,3.16,2021-10-18,1
43:26.2,4,2.82,24.59,3.56,4.59,2021-10-18,1
43:31.2,4,2.79,22.34,4.26,3.9,2021-10-18,1
43:36.2,4,3.53,23.6,4.32,4.02,2021-10-18,1
43:41.2,4,2.81,22.53,4.13,4.46,2021-10-18,1
43:46.2,4,1.91,21.3,4.18,4.84,2021-10-18,1
43:51.2,4,2.81,26.52,3.84,3.83,2021-10-18,1
43:56.2,4,1.79,24.23,3.59,4.84,2021-10-18,1
44:01.2,4,1.56,21.83,4.36,3.44,2021-10-18,1
44:06.2,4,1.67,21.93,3.33,3.25,2021-10-18,1
44:11.3,4,1.81,21.05,3.68,4.15,2021-10-18,1
44:16.3,4,1.73,22.96,3.45,3.46,2021-10-18,1
44:21.3,4,2.92,25.58,3.79,3.57,2021-10-18,1
44:26.3,4,1.83,23.95,3.36,4.57,2021-10-18,1
44:31.3,4,2.04,23.32,3.35,3.02,2021-10-18,1
44:36.3,4,1.95,21.45,3.45,3.42,2021-10-18,1
44:41.3,4,1.89,21.19,3.31,3.95,2021-10-18,1
44:46.3,4,2.02,25.82,4.38,3.25,2021-10-18,1
44:51.3,4,2.05,21.17,3.74,3.39,2021-10-18,1
44:56.3,4,2.63,24.54,3.67,3.94,2021-10-18,1
45:01.3,4,3.53,23.6,4.32,4.02,2021-10-18,1
45:06.3,4,1.68,21.37,4.21,4.85,2021-10-18,1
45:11.3,4,2.42,23.35,3.95,3.33,2021-10-18,1
45:16.3,4,2.55,22.98,4.04,3.34,2021-10-18,1
45:21.3,4,2.61,26.33,4.21,3.14,2021-10-18,1
45:26.3,4,2.91,22.4,4.48,4.13,2021-10-18,1
45:31.3,4,2.31,24.36,3.85,3.14,2021-10-18,1
45:36.3,4,1.87,21.78,3.58,3.93,2021-10-18,1
45:41.3,4,2.39,25.58,3.63,4.74,2021-10-18,1
45:46.3,4,1.88,26.92,3.13,4.35,2021-10-18,1
45:51.3,4,2.59,26.85,3.69,3.26,2021-10-18,1
46:18.3,5,2.42,25.72,4.27,3.07,2021-10-18,1
46:23.3,5,2.32,27.17,3.19,3.25,2021-10-18,1
46:28.3,5,2.17,26.8,4.41,4.01,2021-10-18,1
46:33.3,5,2.32,27.76,3.3,3.77,2021-10-18,1
46:38.3,5,2.75,21.54,4.24,4.31,2021-10-18,1
46:43.3,5,1.63,23.45,3.71,4.87,2021-10-18,1
46:48.3,5,2.73,21.77,3.05,4.38,2021-10-18,1
46:53.4,5,2.38,26.75,3.58,4.19,2021-10-18,1
46:58.4,5,2.11,24.09,4.02,4.9,2021-10-18,1
47:03.4,5,2.35,24.77,4.19,3.49,2021-10-18,1
47:08.4,5,1.91,21.48,3.56,3.19,2021-10-18,1
47:13.4,5,2.52,21.11,4.49,3.7,2021-10-18,1
47:18.4,5,2.98,21.35,3.2,4.95,2021-10-18,1
47:23.4,5,2.09,21.89,3.92,4.44,2021-10-18,1
47:28.4,5,1.65,21.63,4.11,4.19,2021-10-18,1
47:33.4,5,2.86,23.69,3.66,3.96,2021-10-18,1
47:38.4,5,1.74,25.72,3.65,3.65,2021-10-18,1
47:43.4,5,2.2,22.3,3.56,4.41,2021-10-18,1
47:48.4,5,2.79,21.78,3.78,4.12,2021-10-18,1
47:53.4,5,2.13,27.26,3.79,4.03,2021-10-18,1
47:58.4,5,2.57,23.77,3.53,4.91,2021-10-18,1
48:03.4,5,2.46,21.42,3.38,4.47,2021-10-18,1
48:08.4,5,1.89,25.97,4.25,3.07,2021-10-18,1
48:13.4,5,2.39,27.2,4.24,4.53,2021-10-18,1
48:18.4,5,2.38,24.49,3.11,4.93,2021-10-18,1
48:23.4,5,2.73,22.63,3.08,3.27,2021-10-18,1
48:28.4,5,2.4,27.13,3.03,3.02,2021-10-18,1
48:33.4,5,2.41,25.49,3.93,4.87,2021-10-18,1
48:38.4,5,1.78,22.91,4.44,4.64,2021-10-18,1
48:43.5,5,2.93,26.24,3.66,3.8,2021-10-18,1
48:48.5,5,1.61,27.68,3.2,3.18,2021-10-18,1
48:53.5,5,2.34,22.74,3.28,4.2,2021-10-18,1
48:58.5,5,1.56,26.07,4.07,4.37,2021-10-18,1
49:03.5,5,2.29,25.27,3.84,3.45,2021-10-18,1
49:08.5,5,2.32,27.86,3.08,3.05,2021-10-18,1
49:13.5,5,1.95,22.44,3.77,4.05,2021-10-18,1
49:18.5,5,2.18,27.21,3.98,4.83,2021-10-18,1
49:23.5,5,1.91,21.75,3.99,3.95,2021-10-18,1
49:28.5,5,1.68,24.37,4.06,4.18,2021-10-18,1
49:33.5,5,2.84,26.33,4.39,4.85,2021-10-18,1
49:38.5,5,2.16,26.65,3.21,3.33,2021-10-18,1
49:43.5,5,2.12,25.82,3.45,3.81,2021-10-18,1
49:48.5,5,2.6,24.33,3.31,3.51,2021-10-18,1
49:53.5,5,1.52,23.86,3.59,3.22,2021-10-18,1
49:58.5,5,2.7,24.44,3.68,3.12,2021-10-18,1
50:03.5,5,2.7,23.97,3.28,4.07,2021-10-18,1
50:08.5,5,2.73,26.04,3.5,4.55,2021-10-18,1
50:13.5,5,1.63,23.1,3.2,3.59,2021-10-18,1
50:18.5,5,2.86,24.19,3.77,3.9,2021-10-18,1
50:23.5,5,2.35,26,3.06,3.18,2021-10-18,1
50:28.5,5,2.62,26.5,3.19,4.2,2021-10-18,1
50:33.6,5,1.68,25.19,3.96,3.37,2021-10-18,1
50:38.6,5,2.95,23.6,3.37,4.7,2021-10-18,1
50:43.6,5,2.77,21.55,3.11,3.49,2021-10-18,1
50:48.6,5,2.83,22.27,4.26,3.05,2021-10-18,1
50:53.6,5,2.06,24.34,4.3,3.62,2021-10-18,1
50:58.6,5,2.18,23.74,3.28,3.72,2021-10-18,1
51:03.6,5,2.92,22.98,3.79,3.65,2021-10-18,1
51:08.6,5,2.45,24.75,4.11,4.12,2021-10-18,1
51:13.6,5,2.08,22.84,3.98,3.56,2021-10-18,1
51:18.6,5,4.81,27.65,4.24,1.72,2021-10-18,1
51:23.6,5,2.73,27.72,3.62,4.96,2021-10-18,1
51:28.6,5,2.37,25.81,3.36,3.25,2021-10-18,1
51:33.6,5,2.16,22.11,4.21,3.46,2021-10-18,1
51:38.6,5,2.03,26.89,3.11,3.72,2021-10-18,1
51:43.6,5,2.55,22.37,4.1,4.95,2021-10-18,1
51:48.6,5,2.46,25.99,3.72,3.44,2021-10-18,1
51:53.6,5,2.96,22.15,4.43,4.9,2021-10-18,1
51:58.7,5,1.91,26.97,3.54,4.64,2021-10-18,1
52:24.2,6,1.95,25.38,3.93,3.16,2021-10-18,1
52:29.2,6,2.33,27.77,3.3,3.45,2021-10-18,1
52:34.2,6,2.93,26.8,3.3,4.02,2021-10-18,1
52:39.2,6,2.54,25.53,4.47,4.08,2021-10-18,1
52:44.2,6,2.52,24.19,4.41,4.12,2021-10-18,1
52:49.2,6,1.61,26.71,4.38,4.96,2021-10-18,1
52:54.2,6,2.83,23.94,3.14,4.38,2021-10-18,1
52:59.2,6,2.22,22.48,3.51,3.12,2021-10-18,1
53:04.2,6,2.35,27.32,3.42,4.51,2021-10-18,1
53:09.2,6,1.94,26.65,4.44,3.66,2021-10-18,1
53:14.2,6,2.65,22.75,3.87,4.6,2021-10-18,1
53:19.2,6,1.61,23.36,3.79,3.63,2021-10-18,1
53:24.2,6,2.19,21.98,3.27,4.64,2021-10-18,1
53:29.2,6,2.86,24.37,3.72,4.86,2021-10-18,1
53:34.2,6,2.75,23.86,4.33,4.47,2021-10-18,1
53:39.2,6,1.66,23.74,3.81,3.66,2021-10-18,1
53:44.2,6,2.63,27.84,3.35,4.07,2021-10-18,1
53:49.2,6,1.9,22.88,4.28,3.69,2021-10-18,1
53:54.3,6,2.4,27.12,4.26,4.42,2021-10-18,1
53:59.3,6,2.97,25.37,3.67,3.77,2021-10-18,1
54:04.3,6,1.92,24.23,4.48,3.54,2021-10-18,1
54:09.3,6,2.8,27.45,3.1,3.16,2021-10-18,1
54:14.3,6,2.31,22.76,4.26,4.43,2021-10-18,1
54:19.3,6,2.63,27.77,3.87,3.31,2021-10-18,1
54:24.3,6,2.63,23.48,3.82,4.51,2021-10-18,1
54:29.3,6,1.55,27.44,3.82,1.63,2021-10-18,1
54:34.3,6,2.36,25.63,4.09,3.86,2021-10-18,1
54:39.3,6,2.18,26.94,4.22,3.45,2021-10-18,1
54:44.3,6,2.1,22.98,4.24,3.92,2021-10-18,1
54:49.3,6,1.59,23.04,4.11,3.28,2021-10-18,1
54:54.3,6,2.71,23.69,3.28,4.4,2021-10-18,1
54:59.3,6,2.61,25.93,4.43,3.94,2021-10-18,1
55:04.3,6,1.92,27.73,3.54,3.83,2021-10-18,1
55:09.3,6,1.64,26.83,4.17,4.69,2021-10-18,1
55:14.4,6,2.06,22.88,3.08,4.71,2021-10-18,1
55:19.4,6,2.34,25.45,3.11,4.17,2021-10-18,1
55:24.4,6,1.71,23.16,3.44,3.94,2021-10-18,1
55:29.4,6,2.27,25.08,4.12,4.51,2021-10-18,1
55:34.4,6,2.75,26.69,3.05,3.67,2021-10-18,1
55:39.4,6,2.46,24.75,4.27,3.36,2021-10-18,1
55:44.4,6,1.67,22.55,3.54,4.73,2021-10-18,1
55:49.4,6,2.48,25.95,3.64,3.03,2021-10-18,1
55:54.4,6,2.23,24.41,4.1,3.42,2021-10-18,1
55:59.4,6,2.58,23.24,4.18,3.09,2021-10-18,1
56:04.4,6,2.78,22.31,3.04,4.73,2021-10-18,1
56:09.4,6,1.84,24.23,3.48,3.26,2021-10-18,1
56:14.4,6,1.94,22.91,3.68,3.21,2021-10-18,1
56:19.4,6,2.27,26.61,4.02,4.41,2021-10-18,1
56:24.4,6,1.53,27.71,3.74,4.56,2021-10-18,1
56:29.4,6,2.11,24.14,3.77,4.43,2021-10-18,1
56:34.4,6,1.54,22,3.32,4.2,2021-10-18,1
56:39.4,6,2.98,22.37,3.85,4.41,2021-10-18,1
56:44.4,6,2.93,22.79,3.67,3.86,2021-10-18,1
56:49.4,6,2.44,23.88,3.92,3.46,2021-10-18,1
56:54.4,6,2.56,21.04,3.89,4.91,2021-10-18,1
56:59.4,6,1.71,27.14,3.21,4.26,2021-10-18,1
57:04.5,6,2.44,21.56,4.33,3.06,2021-10-18,1
57:09.5,6,1.68,24.21,4.2,4.7,2021-10-18,1
57:14.5,6,1.81,26.97,3.95,4.68,2021-10-18,1
57:19.5,6,2.14,26.68,3.63,3.79,2021-10-18,1
57:24.5,6,2.66,26.01,4.49,3.64,2021-10-18,1
57:29.5,6,1.92,26.04,3.11,4.91,2021-10-18,1
57:34.5,6,2.33,23.92,3.66,3.09,2021-10-18,1
57:39.5,6,2.52,25.08,3.73,4.31,2021-10-18,1
57:44.5,6,1.55,23.03,4.28,3.29,2021-10-18,1
57:49.5,6,2.91,27.31,3.66,3.79,2021-10-18,1
57:54.5,6,4.97,22.48,1.96,3.1,2021-10-18,1
57:59.5,6,2.51,24.68,3.01,4.41,2021-10-18,1
58:04.5,6,2.69,23.36,3.34,4.81,2021-10-18,1
58:30.4,7,1.58,24.73,3.63,3.62,2021-10-18,1
58:35.4,7,2.63,26.62,3.84,3.94,2021-10-18,1
58:40.4,7,2.16,24.91,3.59,4.39,2021-10-18,1
58:45.4,7,2.22,21.01,3.27,3.61,2021-10-18,1
58:50.4,7,2.24,22.7,3.41,3.44,2021-10-18,1
58:55.4,7,1.74,22,4.36,3.33,2021-10-18,1
59:00.4,7,2.11,23.6,4.2,4.16,2021-10-18,1
59:05.4,7,2.75,26.48,4.02,3.32,2021-10-18,1
59:10.4,7,2.62,22.31,3.56,3.79,2021-10-18,1
59:15.4,7,1.76,22.65,4.07,3.47,2021-10-18,1
59:20.4,7,2.67,22.23,4.15,4.47,2021-10-18,1
59:25.4,7,1.95,25.45,4.36,1.85,2021-10-18,1
59:30.4,7,1.71,21.67,4.13,4.76,2021-10-18,1
59:35.4,7,2.11,24.01,3.93,4.19,2021-10-18,1
59:40.4,7,1.78,21.75,3.75,4.21,2021-10-18,1
59:45.4,7,2.21,26.05,4.14,4.51,2021-10-18,1
59:50.4,7,2.17,25.52,3.26,3.85,2021-10-18,1
59:55.4,7,2.86,26.58,4.4,3.66,2021-10-18,1
00:00.4,7,2.8,25.12,3.21,3.6,2021-10-18,1
00:05.5,7,2.28,27.76,3.44,3.74,2021-10-18,1
00:10.5,7,2.89,26.66,4.07,4.34,2021-10-18,1
00:15.5,7,2.56,21.63,3.38,4.94,2021-10-18,1
00:20.5,7,2.19,26.03,3.44,4.68,2021-10-18,1
00:25.5,7,2.45,22.2,3.68,3.53,2021-10-18,1
00:30.5,7,3.79,23.32,3.36,4.61,2021-10-18,1
00:35.5,7,2.84,23.98,3.39,4.19,2021-10-18,1
00:40.5,7,1.86,27.84,3.86,3.26,2021-10-18,1
00:45.5,7,2.27,26.72,3.27,3.85,2021-10-18,1
00:50.5,7,2.84,21.59,3.91,3.1,2021-10-18,1
00:55.5,7,2.54,26.25,3.22,3.5,2021-10-18,1
01:00.5,7,1.55,22.1,3.03,3.94,2021-10-18,1
01:05.5,7,1.74,25.38,3.42,3.98,2021-10-18,1
01:10.5,7,1.68,25.66,4.43,3.52,2021-10-18,1
01:15.5,7,2.2,25.36,3.24,4.59,2021-10-18,1
01:20.5,7,2.9,27.74,3.31,4.76,2021-10-18,1
01:25.5,7,1.77,27.81,4,4.89,2021-10-18,1
01:30.5,7,2.57,26.21,3.7,3.58,2021-10-18,1
01:35.5,7,1.68,25.74,3.46,4.81,2021-10-18,1
01:40.5,7,2.01,24.38,3.81,4.1,2021-10-18,1
01:45.5,7,1.88,26.15,3.97,4.85,2021-10-18,1
01:50.6,7,2.02,23.64,3.63,4.96,2021-10-18,1
01:55.6,7,2.75,24.44,3.49,3.27,2021-10-18,1
02:00.6,7,2.88,25.65,3.12,4.81,2021-10-18,1
02:05.6,7,2.28,27.37,3.18,3.62,2021-10-18,1
02:10.6,7,2.03,23.52,4.36,4.07,2021-10-18,1
02:15.6,7,1.88,27.27,3.77,4.96,2021-10-18,1
02:20.6,7,2.96,27.29,3.8,4.47,2021-10-18,1
02:25.6,7,2.41,25.22,4.1,4.71,2021-10-18,1
02:30.6,7,1.62,24.59,3.73,4.54,2021-10-18,1
02:35.6,7,1.95,26.88,3.74,4.29,2021-10-18,1
02:40.6,7,1.88,27.99,4.09,3.6,2021-10-18,1
02:45.6,7,2.96,27.48,4.09,3.91,2021-10-18,1
02:50.6,7,2.45,26.55,3.18,4.11,2021-10-18,1
02:55.6,7,2.15,24.87,3.76,4.56,2021-10-18,1
03:00.6,7,2.33,23.55,3.33,3.32,2021-10-18,1
03:05.6,7,2.49,22.89,4.34,3.64,2021-10-18,1
03:10.7,7,2.53,26.73,4.39,3.43,2021-10-18,1
03:15.7,7,2.1,25.16,4.49,4.33,2021-10-18,1
03:20.7,7,2.16,23.2,4.23,3.92,2021-10-18,1
03:25.7,7,1.67,25.8,3.57,3.96,2021-10-18,1
03:30.7,7,1.51,23.7,4.04,4.12,2021-10-18,1
03:35.7,7,2.86,22,4.06,4.51,2021-10-18,1
03:40.7,7,2.1,24.83,3.53,3.48,2021-10-18,1
03:45.7,7,2.44,22.11,3.68,4.46,2021-10-18,1
03:50.7,7,1.71,23.93,4.04,4.28,2021-10-18,1
03:55.7,7,2.91,26.89,4.49,3.54,2021-10-18,1
04:00.7,7,2.44,24.9,3.83,3.06,2021-10-18,1
04:05.7,7,2.31,24.97,3.43,4.61,2021-10-18,1
04:10.7,7,2.41,25.01,3.94,4.06,2021-10-18,1
04:38.2,8,2.51,24.71,3.09,4.79,2021-10-18,1
04:43.2,8,2.94,22.81,4.35,4.73,2021-10-18,1
04:48.2,8,2.47,21.75,3.59,3.72,2021-10-18,1
04:53.2,8,1.93,24.25,4.19,3.27,2021-10-18,1
04:58.2,8,1.87,22.42,4.03,4.79,2021-10-18,1
05:03.2,8,1.98,27.98,4.35,4.51,2021-10-18,1
05:08.2,8,2.34,22.25,3.13,4.38,2021-10-18,1
05:13.2,8,2.19,22.83,4,4.82,2021-10-18,1
05:18.2,8,2.52,25.77,3.08,3.98,2021-10-18,1
05:23.2,8,1.55,23.09,3.84,3.65,2021-10-18,1
05:28.2,8,1.72,22.85,3.4,4.13,2021-10-18,1
05:33.2,8,2.41,22.05,4.16,3.01,2021-10-18,1
05:38.2,8,2.2,27.86,4.33,3.34,2021-10-18,1
05:43.2,8,1.55,27,3.29,4.57,2021-10-18,1
05:48.2,8,2.61,23.08,3.72,4.69,2021-10-18,1
05:53.3,8,1.94,24.71,3.03,3.36,2021-10-18,1
05:58.3,8,2.04,26.33,3.79,3.59,2021-10-18,1
06:03.3,8,2.5,25.28,4.07,3.58,2021-10-18,1
06:08.3,8,2.49,23.81,3.71,3.92,2021-10-18,1
06:13.3,8,1.61,24.32,4.01,3.46,2021-10-18,1
06:18.3,8,1.58,22.72,3.19,4.96,2021-10-18,1
06:23.3,8,1.75,24.09,3.47,3.42,2021-10-18,1
06:28.3,8,1.74,24.62,3.68,4.83,2021-10-18,1
06:33.3,8,2.58,22.15,3.35,4.63,2021-10-18,1
06:38.3,8,2.16,24.71,3.94,4.01,2021-10-18,1
06:43.3,8,2.69,23.57,3.99,3.68,2021-10-18,1
06:48.3,8,2.25,23.48,3.14,3.21,2021-10-18,1
06:53.3,8,1.87,22.14,3.21,4.1,2021-10-18,1
06:58.3,8,2.77,24.84,4.49,3.43,2021-10-18,1
07:03.3,8,2.13,21.59,3.23,3.55,2021-10-18,1
07:08.3,8,1.75,25.19,4.02,4.97,2021-10-18,1
07:13.3,8,2.46,23.06,3.57,3.6,2021-10-18,1
07:18.4,8,2.82,26.42,3.52,4.92,2021-10-18,1
07:23.4,8,2.46,22.42,4.28,3.26,2021-10-18,1
07:28.4,8,2.58,25.48,4.34,3.4,2021-10-18,1
07:33.4,8,2.28,21.88,3.78,4.11,2021-10-18,1
07:38.4,8,2.17,23.39,3.37,3.14,2021-10-18,1
07:43.4,8,1.53,26.77,4.44,3.57,2021-10-18,1
07:48.4,8,2.73,22.48,3.27,4.92,2021-10-18,1
07:53.4,8,1.56,23.88,3.14,4.82,2021-10-18,1
07:58.4,8,1.89,26.38,4.19,3.28,2021-10-18,1
08:03.4,8,2.77,25.09,3.87,3.07,2021-10-18,1
08:08.4,8,1.98,23.94,3.84,4.56,2021-10-18,1
08:13.4,8,2.86,24.52,3.32,4.81,2021-10-18,1
08:18.4,8,1.98,26.22,3.69,4.4,2021-10-18,1
08:23.4,8,1.86,24.06,3.49,4.16,2021-10-18,1
08:28.4,8,1.6,27.87,3.19,4.75,2021-10-18,1
08:33.4,8,1.71,24.06,3.35,3.56,2021-10-18,1
08:38.4,8,2.24,26.68,3.87,3.04,2021-10-18,1
08:43.4,8,2.15,25.95,3.49,3.56,2021-10-18,1
08:48.4,8,2.82,24.46,3.76,3.58,2021-10-18,1
08:53.5,8,1.51,25.31,3.21,4.46,2021-10-18,1
08:58.5,8,2.98,21.25,4.15,3.89,2021-10-18,1
09:03.5,8,2.45,25.79,3.99,3.06,2021-10-18,1
09:08.5,8,2.63,23.59,3.5,4.72,2021-10-18,1
09:13.5,8,2.61,25.8,3.4,4.43,2021-10-18,1
09:18.5,8,1.93,23.85,4.37,3.06,2021-10-18,1
09:23.5,8,1.69,22.91,3.86,4.95,2021-10-18,1
09:28.5,8,1.71,23.96,4.13,3.06,2021-10-18,1
09:33.5,8,2.3,24.6,3.18,3.72,2021-10-18,1
09:38.5,8,1.87,26.24,4.35,3.89,2021-10-18,1
09:43.5,8,2.52,26.49,3.46,4.54,2021-10-18,1
09:48.5,8,2.85,22.41,3.19,3.45,2021-10-18,1
09:53.5,8,1.59,21.04,3.57,4.83,2021-10-18,1
09:58.5,8,2.71,21.38,3.54,4.13,2021-10-18,1
10:03.5,8,2.11,27.21,3.33,3.01,2021-10-18,1
10:08.5,8,1.86,26.63,3.44,3.27,2021-10-18,1
10:13.5,8,1.92,21.47,3.14,4.6,2021-10-18,1
10:18.5,8,1.87,21.22,3.36,3.06,2021-10-18,1
10:45.9,9,1.9,26.79,4.15,3.14,2021-10-18,1
10:50.9,9,1.7,21.25,3.29,3.23,2021-10-18,1
10:56.0,9,3.27,22.05,3.98,4.85,2021-10-18,1
11:01.0,9,2.51,26.56,3.41,3.53,2021-10-18,1
11:06.0,9,2.35,27.45,4.44,4.24,2021-10-18,1
11:11.0,9,2.34,27.96,3.06,4.21,2021-10-18,1
11:16.0,9,2.35,24.36,3.46,4.73,2021-10-18,1
11:21.0,9,1.64,24.99,3.71,3.7,2021-10-18,1
11:26.0,9,2.5,22.95,3.82,3.28,2021-10-18,1
11:31.0,9,1.84,21.6,3.35,4.03,2021-10-18,1
11:36.0,9,2.9,27.18,3.29,4.13,2021-10-18,1
11:41.0,9,2.05,21.08,4.48,3.75,2021-10-18,1
11:46.0,9,2.53,23.28,4.06,4.57,2021-10-18,1
11:51.0,9,2.35,27.4,4.1,3.89,2021-10-18,1
11:56.0,9,2.08,21.9,4.46,3.33,2021-10-18,1
